age,gender,country,state,is_self_employed,family_history,treatment,work_interfere,num_employees,remote_work,is_tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_conseq,physical_health_conseq,coworkers,supervisor,mental_health_interview,physical_health_interview,mental_vs_physical,observed_consequence,age_group,continent,country_grouped
27,Male,Brazil,UNKNOWN,No,No,No,Rarely,6-25,No,Yes,No,Yes,No,No,Unknown,1,Unsure,No,Unsure,Unsure,No,Unsure,No,No,25-34,South America,Other
35,Male,Netherlands,UNKNOWN,No,Yes,No,Never,100-500,No,Yes,Yes,No,No,No,Yes,4,Yes,No,No,No,No,Unsure,Unknown,No,35-44,Europe,Netherlands
32,Male,United Kingdom,UNKNOWN,No,No,No,Never,6-25,No,Yes,No,No,No,No,Unknown,4,Unsure,No,Unsure,No,No,Yes,Yes,No,25-34,Europe,United Kingdom
37,Male,United States,OR,No,No,No,Unknown,500-1000,No,Yes,Yes,No,No,No,Unknown,4,Unsure,Unsure,Unsure,Unsure,No,No,Unknown,No,35-44,North America,United States
29,Male,United Kingdom,UNKNOWN,No,No,No,Unknown,26-100,No,Yes,Unknown,No,Unknown,Unknown,Unknown,4,No,No,Unsure,Yes,Unsure,Unsure,Yes,No,25-34,Europe,United Kingdom
33,Female,United States,CA,No,No,No,Never,500-1000,No,Yes,Yes,Unknown,Yes,Yes,Unknown,0,Unsure,No,Unsure,Yes,No,No,Yes,No,25-34,North America,United States
28,Male,United States,UT,No,No,No,Sometimes,6-25,Yes,Yes,No,Yes,No,No,Unknown,1,Yes,Unsure,Unsure,No,No,No,Unknown,No,25-34,North America,United States
26,Female,United States,CA,No,Yes,No,Never,26-100,No,Yes,Unknown,Unknown,No,No,Unknown,2,Unsure,Unsure,Unsure,No,No,Unsure,No,No,25-34,North America,United States
27,Male,United States,TX,No,Yes,Yes,Sometimes,6-25,Yes,Yes,Unknown,No,Yes,Unknown,Unknown,1,Yes,No,Unsure,Yes,No,Unsure,Yes,No,25-34,North America,United States
38,Male,United Kingdom,UNKNOWN,Yes,No,Yes,Sometimes,26-100,Yes,Yes,No,No,No,No,Yes,1,Unsure,Unsure,Unsure,Yes,No,Unsure,Yes,No,35-44,Europe,United Kingdom
57,Male,United States,CA,No,Yes,Yes,Rarely,More than 1000,No,Yes,Yes,Yes,No,No,Unknown,4,Unsure,No,Unsure,Yes,No,Unsure,No,No,55+,North America,United States
28,Male,United Kingdom,UNKNOWN,No,No,Yes,Sometimes,More than 1000,No,Yes,No,No,No,No,No,3,Yes,Unsure,No,Unsure,No,Unsure,No,No,25-34,Europe,United Kingdom
26,Male,France,UNKNOWN,No,No,No,Never,6-25,No,Yes,No,Yes,No,No,Unknown,4,Unsure,No,Yes,Yes,Unsure,Unsure,No,No,25-34,Europe,France
42,Female,Netherlands,UNKNOWN,No,No,Yes,Rarely,100-500,Yes,Yes,Yes,Yes,No,No,Yes,4,Yes,No,Unsure,No,No,Unsure,Unknown,No,35-44,Europe,Netherlands
31,Male,United States,OR,No,No,Yes,Sometimes,100-500,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,No,No,Unsure,Yes,No,No,Yes,No,25-34,North America,United States
58,Male,United States,CA,No,No,Yes,Rarely,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,1,Unsure,No,Unsure,Yes,No,Yes,Yes,No,55+,North America,United States
29,Male,United States,OH,No,No,No,Sometimes,6-25,No,Yes,Unknown,No,No,No,Unknown,3,Yes,No,No,No,No,Unsure,No,No,25-34,North America,United States
39,Female,United Kingdom,UNKNOWN,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,No,Yes,Unknown,4,Yes,No,Unsure,Unsure,No,Unsure,No,Yes,35-44,Europe,United Kingdom
34,Male,United States,OH,No,No,No,Sometimes,6-25,Yes,Yes,Unknown,No,No,No,Unknown,3,Unsure,No,Unsure,Yes,No,Unsure,Unknown,No,25-34,North America,United States
57,Male,United States,CA,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Unknown,Yes,Yes,Unknown,4,Unsure,Unsure,No,No,No,Unsure,Unknown,No,55+,North America,United States
27,Male,Germany,UNKNOWN,No,Yes,Yes,Sometimes,6-25,No,Yes,No,Unknown,No,No,Unknown,2,Yes,Unsure,Unsure,No,No,No,No,Yes,25-34,Europe,Germany
23,Male,Germany,UNKNOWN,Yes,Yes,Yes,Often,26-100,Yes,Yes,Unknown,No,Unknown,Unknown,Unknown,4,No,Unsure,Yes,Yes,Unsure,Yes,Unknown,No,18-24,Europe,Germany
18,Male,Finland,UNKNOWN,No,No,No,Unknown,500-1000,Yes,No,Unknown,No,No,Unknown,Unknown,0,Yes,No,No,No,No,Unsure,Unknown,No,18-24,Europe,Other
30,Female,United States,NY,No,No,No,Unknown,100-500,No,Yes,Unknown,Unknown,No,No,Unknown,4,Unsure,No,Unsure,Yes,No,Unsure,Unknown,No,25-34,North America,United States
23,Male,United States,VA,No,No,No,Never,26-100,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,4,No,No,Yes,Yes,Unsure,Yes,Yes,No,18-24,North America,United States
43,Male,United States,CA,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,1,Yes,Unsure,No,No,No,Yes,Unknown,No,35-44,North America,United States
18,Female,United Kingdom,UNKNOWN,No,Yes,Yes,Sometimes,1-5,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,4,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unknown,No,18-24,Europe,United Kingdom
29,Male,United States,IL,No,No,Yes,Rarely,6-25,No,Yes,Yes,Yes,No,No,Unknown,4,Unsure,No,Unsure,No,No,Unsure,Unknown,No,25-34,North America,United States
48,Male,United States,TX,No,No,No,Never,6-25,No,Yes,Unknown,No,No,Unknown,Unknown,4,Unsure,No,No,No,No,Unsure,Unknown,No,45-54,North America,United States
43,Male,Germany,UNKNOWN,No,No,Yes,Sometimes,26-100,No,No,No,Yes,Unknown,No,Unknown,1,Unsure,No,Unsure,Unsure,No,Yes,No,Yes,35-44,Europe,Germany
28,Female,United States,NY,No,Yes,Yes,Sometimes,26-100,No,Yes,Unknown,Unknown,No,No,Unknown,4,Yes,Unsure,Unsure,No,No,Unsure,Unknown,No,25-34,North America,United States
30,Male,United States,CA,Yes,Yes,Yes,Often,1-5,Yes,Yes,No,Yes,No,No,Yes,0,No,No,Yes,Yes,No,No,Yes,No,25-34,North America,United States
26,Male,Israel,MD,No,No,No,Sometimes,6-25,No,Yes,No,No,No,No,Yes,0,Unsure,No,Unsure,Yes,No,Unsure,Yes,No,25-34,Asia,Other
33,Male,Italy,UNKNOWN,No,No,No,Never,6-25,No,No,No,No,No,No,Unknown,4,Unsure,Unsure,Unsure,Unsure,No,No,No,No,25-34,Europe,Other
31,Male,United States,CA,No,No,No,Unknown,More than 1000,No,Yes,Yes,Unknown,Unknown,Unknown,Yes,4,No,No,No,Unsure,No,No,Yes,No,25-34,North America,United States
30,Male,United States,PA,No,No,No,Rarely,100-500,No,No,Unknown,Unknown,No,No,Unknown,4,No,No,Unsure,Unsure,No,No,Unknown,No,25-34,North America,United States
27,Male,Israel,UNKNOWN,No,No,No,Unknown,26-100,No,Yes,No,No,No,No,Unknown,2,Yes,No,Unsure,No,No,Unsure,No,Yes,25-34,Asia,Other
24,Female,United States,CA,Yes,Yes,Yes,Sometimes,1-5,Yes,Yes,No,No,Unknown,Unknown,Unknown,4,No,No,Unsure,Unsure,No,No,Unknown,Yes,18-24,North America,United States
25,Male,United States,WA,No,No,No,Unknown,26-100,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,4,Unsure,No,Unsure,No,No,No,Unknown,No,25-34,North America,United States
23,Female,United States,NY,No,Yes,Yes,Often,More than 1000,No,Yes,Yes,Unknown,Unknown,No,Unknown,4,Unsure,No,Unsure,Unsure,No,No,Yes,Yes,18-24,North America,United States
36,Male,United States,TX,No,No,Yes,Sometimes,More than 1000,No,No,Yes,Unknown,No,No,Unknown,2,Yes,Unsure,Unsure,No,No,No,No,Yes,35-44,North America,United States
25,Female,United States,CA,Yes,Yes,Yes,Often,1-5,Yes,Yes,Unknown,Unknown,No,No,Yes,2,Yes,No,Unsure,No,No,Unsure,No,Yes,25-34,North America,United States
54,Male,United Kingdom,UNKNOWN,No,No,Yes,Sometimes,More than 1000,Yes,No,No,Yes,Yes,Yes,Yes,0,No,No,Yes,Yes,Unsure,Unsure,No,No,45-54,Europe,United Kingdom
34,Male,Netherlands,UNKNOWN,No,No,No,Rarely,6-25,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,1,No,No,Unsure,Unsure,No,Unsure,Yes,No,25-34,Europe,Netherlands
38,Female,United States,AZ,No,No,Yes,Unknown,26-100,No,Yes,Yes,Yes,No,No,Yes,4,Unsure,Unsure,No,No,No,No,No,No,35-44,North America,United States
40,Male,Ireland,UNKNOWN,Yes,Yes,No,Unknown,More than 1000,No,Yes,No,No,No,No,No,4,Yes,Unsure,Unsure,No,No,Unsure,No,Yes,35-44,Europe,Ireland
32,Male,United Kingdom,UNKNOWN,No,No,No,Unknown,26-100,No,Yes,No,Unknown,No,Unknown,Unknown,4,No,No,No,Unsure,No,Unsure,Unknown,No,25-34,Europe,United Kingdom
25,Male,Germany,UNKNOWN,No,No,No,Never,More than 1000,No,No,Unknown,Unknown,Unknown,Yes,Unknown,4,No,No,Yes,Yes,No,Yes,Unknown,No,25-34,Europe,Germany
35,Female,United States,OH,No,No,Yes,Sometimes,100-500,No,Yes,No,Yes,No,No,Unknown,4,Yes,Unsure,No,No,No,Unsure,No,No,35-44,North America,United States
46,Male,United States,CA,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Unknown,4,Unsure,No,Unsure,No,No,No,Yes,No,45-54,North America,United States
42,Male,United States,KS,No,No,No,Never,100-500,No,No,Yes,No,Yes,No,Unknown,3,Unsure,No,Yes,Yes,Unsure,Yes,No,No,35-44,North America,United States
32,Male,United Kingdom,UNKNOWN,No,Yes,Yes,Sometimes,6-25,Yes,Yes,Yes,No,No,No,Unknown,4,No,No,Yes,Yes,Unsure,Unsure,Yes,No,25-34,Europe,United Kingdom
47,Male,United States,CA,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Unknown,0,No,No,Unsure,Yes,No,Yes,Yes,No,45-54,North America,United States
22,Male,United States,CA,No,No,No,Unknown,More than 1000,No,Yes,Yes,Unknown,Yes,Unknown,Yes,4,No,No,Unsure,Yes,No,Unsure,Yes,No,18-24,North America,United States
33,Female,United States,NY,No,No,Yes,Sometimes,500-1000,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,0,No,No,Unsure,Unsure,No,No,Unknown,No,25-34,North America,United States
25,Female,United States,WA,No,No,No,Sometimes,6-25,No,Yes,No,No,No,No,No,1,Unsure,No,Unsure,No,No,No,Yes,No,25-34,North America,United States
29,Male,United States,CA,No,No,No,Unknown,More than 1000,No,Yes,Unknown,Unknown,No,Unknown,Unknown,4,Unsure,No,No,No,No,Unsure,Unknown,No,25-34,North America,United States
39,Male,United States,WA,No,No,No,Never,26-100,No,Yes,Yes,Yes,Yes,Yes,Yes,0,No,No,Yes,Yes,No,No,Yes,No,35-44,North America,United States
38,Male,United States,VA,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Unknown,Yes,Yes,Yes,4,Yes,No,No,No,No,No,No,No,35-44,North America,United States
43,Male,United States,NC,No,No,No,Unknown,6-25,Yes,Yes,Unknown,No,No,Unknown,Unknown,4,Unsure,No,Unsure,No,No,No,Unknown,No,35-44,North America,United States
46,Male,United States,OH,No,No,Yes,Rarely,500-1000,Yes,Yes,Yes,Unknown,Yes,Yes,Yes,4,No,No,Unsure,Yes,No,Unsure,Yes,No,45-54,North America,United States
38,Female,United States,PA,No,Yes,Yes,Sometimes,More than 1000,No,No,Yes,Yes,Yes,Yes,Yes,0,Unsure,No,Yes,Yes,No,No,No,Yes,35-44,North America,United States
33,Male,Germany,UNKNOWN,No,No,Yes,Sometimes,6-25,No,Yes,Yes,Yes,No,No,Yes,0,Yes,Yes,Unsure,Unsure,No,Unsure,No,No,25-34,Europe,Germany
34,Male,United Kingdom,UNKNOWN,No,Yes,Yes,Often,26-100,No,Yes,No,Yes,No,No,Yes,0,Unsure,Unsure,Yes,Yes,No,No,No,No,25-34,Europe,United Kingdom
62,Male,United States,CA,No,No,No,Never,More than 1000,No,Yes,Yes,Yes,Unknown,Yes,Unknown,4,Unsure,No,Unsure,Yes,Unsure,Unsure,Yes,No,55+,North America,United States
23,Female,United States,TX,No,No,No,Unknown,More than 1000,No,No,Unknown,Unknown,Unknown,Unknown,Yes,4,Unsure,Unsure,Unsure,Unsure,No,No,Unknown,No,18-24,North America,United States
35,Male,United States,AZ,No,No,No,Unknown,More than 1000,No,No,No,No,No,No,Unknown,4,Unsure,Unsure,No,No,No,No,No,No,35-44,North America,United States
25,Male,Bosnia and Herzegovina,UNKNOWN,No,Yes,No,Rarely,26-100,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,4,Unsure,Yes,No,No,No,No,Unknown,Yes,25-34,Europe,Other
36,Male,United States,IL,Yes,Yes,Yes,Sometimes,1-5,Yes,Yes,Unknown,Yes,Unknown,No,Yes,2,Unsure,No,Unsure,Yes,No,Yes,Yes,No,35-44,North America,United States
41,Female,United States,UNKNOWN,No,Yes,Yes,Rarely,500-1000,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Unsure,Unsure,Unsure,Unsure,No,No,Yes,No,35-44,North America,United States
24,Male,Austria,UNKNOWN,Yes,No,No,Sometimes,1-5,No,Yes,Yes,Yes,Unknown,Unknown,Yes,1,No,No,Unsure,Unsure,Unsure,Unsure,Yes,No,18-24,Europe,Other
51,Male,New Zealand,UNKNOWN,No,No,Yes,Sometimes,26-100,Yes,Yes,No,Yes,Yes,No,No,2,Yes,Yes,No,No,No,No,Unknown,Yes,45-54,Oceania,New Zealand
29,Male,United States,NC,No,No,Yes,Sometimes,6-25,No,Yes,Yes,Yes,No,Yes,Yes,0,No,No,No,Unsure,No,No,Yes,No,25-34,North America,United States
31,Female,Canada,UNKNOWN,Yes,Yes,Yes,Sometimes,100-500,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,4,Unsure,Unsure,Unsure,Yes,No,No,Yes,No,25-34,North America,Canada
27,Male,United Kingdom,UNKNOWN,No,No,No,Unknown,6-25,No,Yes,No,No,No,No,Unknown,4,No,No,Unsure,Yes,No,Yes,Unknown,No,25-34,Europe,United Kingdom
31,Male,Australia,UNKNOWN,No,No,Yes,Rarely,100-500,No,Yes,Yes,Yes,Yes,Yes,Unknown,1,No,No,Yes,Yes,Yes,Yes,No,No,25-34,Oceania,Australia
27,Female,Hungary,UNKNOWN,Yes,Yes,No,Sometimes,1-5,Yes,Yes,No,No,No,No,No,3,Yes,Unsure,No,No,No,Unsure,No,No,25-34,Europe,Other
23,Male,Sweden,UNKNOWN,No,No,No,Rarely,6-25,No,Yes,Unknown,No,No,Unknown,Unknown,0,No,No,Unsure,Yes,Unsure,Unsure,Yes,No,18-24,Europe,Other
21,Male,Canada,UNKNOWN,No,No,No,Never,26-100,No,Yes,Unknown,Unknown,Unknown,No,Unknown,4,Yes,Unsure,No,No,No,Unsure,Unknown,No,18-24,North America,Canada
27,Female,Australia,UNKNOWN,No,Yes,Yes,Sometimes,6-25,No,Yes,No,Yes,No,No,No,2,Yes,No,Unsure,Unsure,No,No,No,No,25-34,Oceania,Australia
39,Male,United States,WI,No,Yes,Yes,Often,26-100,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,1,Yes,No,Unsure,Yes,No,No,No,No,35-44,North America,United States
26,Male,United States,CA,No,Yes,Yes,Never,More than 1000,No,Yes,Unknown,No,No,Unknown,Unknown,4,Unsure,No,No,No,No,No,No,No,25-34,North America,United States
27,Male,United Kingdom,UNKNOWN,No,No,No,Never,6-25,No,Yes,Unknown,No,No,No,Unknown,4,Unsure,Unsure,Unsure,Unsure,No,No,Unknown,No,25-34,Europe,United Kingdom
22,Female,United States,CA,No,Yes,Yes,Sometimes,500-1000,No,Yes,Yes,Yes,No,Unknown,Unknown,4,No,No,Unsure,Unsure,No,No,No,Yes,18-24,North America,United States
26,Female,United States,MN,No,Yes,Yes,Often,100-500,No,No,Unknown,No,No,No,Unknown,2,Unsure,No,No,No,No,Unsure,No,No,25-34,North America,United States
31,Female,United States,PA,No,Yes,Yes,Rarely,100-500,No,Yes,Yes,Yes,No,No,Yes,1,No,No,Yes,Yes,No,No,Yes,No,25-34,North America,United States
32,Male,United Kingdom,UNKNOWN,No,No,No,Never,6-25,No,Yes,Unknown,No,No,No,Unknown,4,No,No,Yes,Yes,Yes,Yes,Yes,No,25-34,Europe,United Kingdom
28,Female,United States,CA,No,Yes,Yes,Often,100-500,Yes,Yes,Yes,No,No,Unknown,Unknown,4,Yes,Yes,Unsure,Unsure,No,No,No,Yes,25-34,North America,United States
28,Others,United Kingdom,UNKNOWN,No,Yes,Yes,Rarely,100-500,No,Yes,No,Unknown,No,No,Yes,2,Yes,Yes,Unsure,Unsure,Yes,No,No,Yes,25-34,Europe,United Kingdom
23,Female,United Kingdom,UNKNOWN,No,No,No,Unknown,6-25,No,Yes,Unknown,Unknown,No,No,Unknown,0,Unsure,No,No,Unsure,No,Yes,Yes,No,18-24,Europe,United Kingdom
30,Male,United Kingdom,UNKNOWN,No,No,No,Never,26-100,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0,No,No,Yes,Yes,Unsure,Unsure,Yes,No,25-34,Europe,United Kingdom
36,Male,United States,CA,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,No,No,Yes,Unknown,2,Yes,No,Unsure,Yes,No,Yes,No,No,35-44,North America,United States
21,Male,United States,CA,No,Yes,No,Unknown,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,4,No,No,Unsure,Yes,No,Unsure,Yes,No,18-24,North America,United States
30,Male,Germany,UNKNOWN,No,No,No,Often,26-100,No,Yes,No,No,Unknown,No,Unknown,1,Unsure,No,Unsure,Unsure,Unsure,Yes,Unknown,No,25-34,Europe,Germany
25,Female,United States,CA,No,Yes,No,Unknown,500-1000,No,No,Unknown,Unknown,No,No,Unknown,4,Unsure,No,Unsure,Unsure,No,Unsure,Unknown,No,25-34,North America,United States
32,Male,New Zealand,UNKNOWN,No,No,Yes,Sometimes,6-25,No,Yes,No,No,No,No,Unknown,0,No,No,Unsure,Yes,Unsure,Yes,Unknown,No,25-34,Oceania,New Zealand
29,Female,Canada,UNKNOWN,No,No,Yes,Sometimes,1-5,No,Yes,No,No,No,No,Unknown,4,Unsure,No,Unsure,Unsure,No,No,Yes,No,25-34,North America,Canada
21,Others,United Kingdom,UNKNOWN,No,No,Yes,Sometimes,26-100,No,Yes,No,Yes,Yes,No,Yes,1,Unsure,No,Unsure,Unsure,No,No,Yes,No,18-24,Europe,United Kingdom
27,Female,New Zealand,UNKNOWN,No,Yes,Yes,Rarely,100-500,Yes,Yes,No,No,No,No,Unknown,1,Unsure,Unsure,Unsure,Unsure,No,Yes,Unknown,No,25-34,Oceania,New Zealand
32,Female,Canada,UNKNOWN,No,No,Yes,Often,More than 1000,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,4,Unsure,No,Unsure,Unsure,No,No,Unknown,No,25-34,North America,Canada
34,Male,Australia,UNKNOWN,No,No,No,Sometimes,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,0,No,No,Unsure,Yes,No,Unsure,Yes,No,25-34,Oceania,Australia
33,Male,United States,NY,No,No,No,Unknown,26-100,No,Yes,Unknown,No,Unknown,Unknown,Unknown,4,Yes,No,Unsure,No,No,Unsure,Unknown,No,25-34,North America,United States
22,Male,Netherlands,UNKNOWN,No,Yes,Yes,Sometimes,6-25,Yes,Yes,No,Unknown,No,Unknown,Unknown,1,No,No,Unsure,Yes,Unsure,Yes,Yes,No,18-24,Europe,Netherlands
24,Male,United States,CA,No,No,No,Unknown,More than 1000,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,4,Unsure,Unsure,Unsure,Unsure,No,No,Yes,No,18-24,North America,United States
65,Male,United States,FL,Yes,No,No,Unknown,6-25,Yes,No,No,No,No,No,Unknown,0,Unsure,No,Unsure,No,No,No,Yes,No,55+,North America,United States
27,Male,United States,OR,No,Yes,Yes,Sometimes,100-500,Yes,Yes,Unknown,No,No,Unknown,Unknown,4,No,No,Unsure,No,No,No,Yes,No,25-34,North America,United States
33,Male,Australia,UNKNOWN,No,No,No,Never,More than 1000,No,Yes,Unknown,Unknown,Unknown,Unknown,Yes,0,No,No,Unsure,Yes,Unsure,Yes,Yes,No,25-34,Oceania,Australia
36,Male,United States,CO,No,No,Yes,Rarely,26-100,No,Yes,Unknown,Unknown,No,Unknown,Unknown,4,No,No,Unsure,Unsure,No,No,Unknown,No,35-44,North America,United States
40,Male,Canada,UNKNOWN,No,No,No,Never,26-100,No,Yes,No,No,No,No,Unknown,2,No,No,Unsure,Unsure,No,No,No,No,35-44,North America,Canada
28,Male,United States,GA,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,No,No,Yes,2,Unsure,No,Unsure,No,No,Unsure,No,No,25-34,North America,United States
39,Male,United States,OR,No,No,Yes,Sometimes,500-1000,No,Yes,Yes,Unknown,Yes,Unknown,Yes,4,Yes,Unsure,Yes,Yes,No,Unsure,Unknown,No,35-44,North America,United States
32,Male,United States,CA,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,No,No,Yes,Unknown,1,No,No,Yes,Unsure,Unsure,Yes,Unknown,No,25-34,North America,United States
31,Male,United States,CA,No,Yes,No,Sometimes,More than 1000,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,1,Unsure,No,No,Unsure,No,Yes,No,No,25-34,North America,United States
38,Male,United States,PA,No,Yes,Yes,Sometimes,100-500,No,Yes,Unknown,No,No,No,Unknown,4,Unsure,Unsure,Unsure,No,No,No,Unknown,No,35-44,North America,United States
23,Male,United States,CA,No,Yes,Yes,Rarely,1-5,No,Yes,No,Yes,No,No,Unknown,4,Unsure,No,Unsure,Yes,No,No,Yes,No,18-24,North America,United States
42,Male,United States,CA,No,No,Yes,Often,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,1,Unsure,Unsure,Yes,Yes,Unsure,Unsure,Unknown,No,35-44,North America,United States
27,Female,United States,NY,No,No,No,Sometimes,500-1000,No,Yes,Unknown,Unknown,Unknown,Yes,Unknown,4,No,No,Unsure,Yes,No,No,Yes,No,25-34,North America,United States
26,Female,United States,MA,No,Yes,Yes,Sometimes,26-100,No,Yes,Yes,Yes,No,No,Yes,2,No,No,Yes,Yes,No,No,No,Yes,25-34,North America,United States
50,Male,United States,UNKNOWN,No,No,No,Never,26-100,Yes,Yes,No,Yes,No,No,Unknown,4,No,No,No,No,No,Unsure,No,No,45-54,North America,United States
37,Male,United States,PA,No,Yes,No,Never,26-100,No,Yes,Unknown,No,No,Unknown,Unknown,1,No,No,Yes,Yes,No,No,Yes,No,35-44,North America,United States
23,Male,United States,RI,No,No,No,Unknown,26-100,No,Yes,Unknown,No,Unknown,No,Unknown,4,No,No,Yes,Yes,No,Unsure,Unknown,No,18-24,North America,United States
33,Male,United States,MI,No,Yes,No,Sometimes,6-25,Yes,Yes,Unknown,Unknown,No,No,Yes,0,No,No,Unsure,Yes,No,No,Yes,No,25-34,North America,United States
29,Male,Canada,UNKNOWN,Yes,No,No,Never,26-100,Yes,Yes,Yes,Yes,No,No,Yes,3,Yes,No,Unsure,No,No,Yes,No,No,25-34,North America,Canada
34,Male,United States,IL,No,Yes,Yes,Sometimes,26-100,Yes,No,Yes,No,No,No,Unknown,4,Unsure,No,Unsure,Unsure,No,Unsure,Unknown,No,25-34,North America,United States
41,Male,United States,CA,No,Yes,Yes,Often,More than 1000,No,Yes,Yes,No,No,No,Unknown,4,Unsure,Unsure,Unsure,Unsure,No,No,Unknown,Yes,35-44,North America,United States
50,Male,United States,OR,No,Yes,No,Unknown,100-500,Yes,Yes,Unknown,No,No,Unknown,Unknown,4,No,No,Unsure,Yes,Unsure,Unsure,Unknown,No,45-54,North America,United States
29,Male,Canada,UNKNOWN,No,No,Yes,Never,More than 1000,No,No,Yes,Unknown,Yes,Yes,Yes,2,Unsure,No,Unsure,No,No,Unsure,Unknown,Yes,25-34,North America,Canada
35,Male,United States,IN,No,No,No,Never,6-25,No,Yes,No,Yes,No,No,Yes,0,No,No,Unsure,Yes,Unsure,Unsure,Yes,No,35-44,North America,United States
27,Male,Singapore,UNKNOWN,No,No,No,Sometimes,1-5,Yes,Yes,No,No,No,No,Yes,4,Yes,No,Unsure,Yes,No,No,No,No,25-34,Asia,Other
40,Female,United States,MA,No,No,No,Never,26-100,No,No,Unknown,Unknown,No,No,Unknown,1,Unsure,Unsure,Yes,Yes,Unsure,Unsure,Unknown,No,35-44,North America,United States
27,Male,Australia,UNKNOWN,No,No,Yes,Often,100-500,Yes,Yes,No,No,No,No,Unknown,4,Unsure,No,Unsure,No,No,Unsure,No,Yes,25-34,Oceania,Australia
29,Female,United States,MI,No,No,No,Never,26-100,No,Yes,Yes,Yes,Yes,No,Yes,4,Unsure,No,Unsure,Unsure,No,Unsure,Unknown,Yes,25-34,North America,United States
31,Male,United States,OH,No,Yes,Yes,Sometimes,6-25,No,Yes,No,No,No,No,Unknown,1,Unsure,No,Yes,Yes,No,Unsure,Unknown,No,25-34,North America,United States
43,Male,United States,OH,No,No,Yes,Sometimes,6-25,No,Yes,No,Yes,No,No,Unknown,1,No,No,Yes,Yes,No,Unsure,Unknown,No,35-44,North America,United States
34,Male,United States,NH,No,Yes,Yes,Sometimes,26-100,Yes,Yes,Yes,Yes,No,No,Unknown,4,Unsure,No,Unsure,Unsure,No,Yes,Unknown,Yes,25-34,North America,United States
29,Male,United States,OH,No,Yes,Yes,Sometimes,26-100,No,Yes,Unknown,No,No,No,No,2,Yes,No,Unsure,Unsure,No,Unsure,Unknown,No,25-34,North America,United States
19,Male,Canada,UNKNOWN,No,Yes,Yes,Sometimes,1-5,No,Yes,No,No,No,No,Unknown,4,Unsure,Unsure,Unsure,No,No,Unsure,Unknown,No,18-24,North America,Canada
41,Male,United States,TN,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Unknown,Yes,Yes,Unknown,4,Unsure,No,Unsure,Unsure,No,No,No,No,35-44,North America,United States
29,Male,United States,OR,No,Yes,No,Never,100-500,No,Yes,Yes,Yes,Yes,Yes,Unknown,4,No,No,Unsure,Yes,No,Unsure,Yes,No,25-34,North America,United States
23,Male,United States,PA,No,No,No,Rarely,100-500,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,4,No,No,Unsure,Unsure,No,No,Yes,No,18-24,North America,United States
24,Female,United States,UNKNOWN,No,Yes,Yes,Sometimes,100-500,No,Yes,Yes,Unknown,No,No,Unknown,2,Yes,Unsure,No,No,No,No,No,Yes,18-24,North America,United States
31,Male,United States,NY,No,No,No,Unknown,26-100,Yes,Yes,Unknown,No,No,Unknown,Unknown,4,Yes,No,No,No,No,Unsure,Unknown,No,25-34,North America,United States
43,Male,United States,WA,No,No,No,Unknown,500-1000,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,4,No,No,Yes,Yes,No,No,Yes,No,35-44,North America,United States
31,Male,United States,NY,No,Yes,Yes,Rarely,100-500,No,Yes,No,No,No,Unknown,Unknown,2,Yes,Yes,Unsure,No,No,No,No,Yes,25-34,North America,United States
29,Male,United States,CA,No,Yes,No,Often,100-500,No,Yes,Yes,Yes,Yes,Yes,Unknown,4,No,No,Unsure,Yes,No,No,Unknown,No,25-34,North America,United States
